"fr_DZA_elwata_int" "2017-04-30 13:00:00" "Succès surprise du Front Polisario au Conseil de sécurité" " 

	Un accord pour remplacer Skhirat

	A Zintan, à 200 kilomètres au sud de Tripoli, le ministre des Affaires maghrébines s’est dit «porteur d’un message d’espoir» de la part de l’Algérie qui ne souhaite pas voir «la tragédie du terrorisme se reproduire en Libye», en insistant sur l’intérêt d’une politique de réconciliation nationale à l’image de celle qu’a mise en place l’Algérie, «une politique judicieuse, l’Algérie jouit aujourd’hui de la paix, de la sécurité et de la stabilité». Des notables et des personnalités locales de l’Est libyen se sont félicités des efforts déployés par l’Algérie pour rapprocher les positions et les points de vue entre les différentes parties libyennes.

	Saad Rekrek, coordinateur de la grande zone de Benghazi, a soutenu que «les  citoyens à Benghazi sont pour un dialogue réel et sérieux regroupant l’ensemble des protagonistes libyens», ajoutant : «Nous admettons que toutes les parties libyennes sont en droit d’exprimer leurs revendications et leurs préoccupations, mais le dialogue doit être entre les Libyens seuls.»

	La politique de réconciliation est un des aspects qui avaient été abordés par Alger en février dernier, lors d’un rapprochement avec Tunis et Le Caire, pour mettre au point une plateforme de propositions en vue d’un nouvel accord qui remplacerait celui de Skhirat. Malgré les réticences de Abdel Fattah Al Sissi de voir les groupes islamistes armés s’asseoir à la table des négociations, les discussions avançaient. Cependant, selon des sources diplomatiques, Washington aurait demandé aux partenaires de la région d’attendre que le président Donald Trump étudie de plus près le dossier libyen.

	Mais pour le Premier ministre Fayez Al Sarraj, le rapport de force avec les forces du maréchal Haftar, son rival, tourne en sa défaveur. A Sebha, la capitale du Fezzan, à plus de 600 kilomètres de la capitale, l’Armée nationale libyenne de Haftar a attaqué, cette semaine, la base aérienne de Tamanhent, où se trouvent les hommes du Gouvernement d’union nationale, des brigades pour la plupart venues de Misrata. Convoitée pour sa position stratégique, cette base a été bombardée par les forces aériennes de l’ANL qui a annoncé une offensive terrestre pour prendre le contrôle du site militaire.

	Accords précaires entre tribus

	Le Premier ministre, Fayez Al Sarraj, a appelé dans une lettre adressée notamment à l’Union européenne, l’ONU et la Ligue arabe, à une «intervention urgente» de la communauté internationale pour mettre fin à l’escalade militaire dans le Sud. En évoquant l’attaque de Haftar dans le Sud, Al Sarraj parle d’une «escalade soudaine et injustifiée» qui risque de «saborder le processus politique».

	Depuis la chute du régime de Mouammar El Gueddafi en 2011, le Sud libyen est le théâtre d’affrontements entre la communauté toboue et plusieurs tribus arabes pour le contrôle des routes transfrontalières, par lesquelles transitent produits manufacturés, vivres, bétail mais aussi migrants, cigarettes, drogue et armes.

	Début avril, les tribus ont signé un accord de paix sous le patronage de Abdelsalam Kejman, vice-Premier ministre du GNA, qui prévoit un contrôle des 5000 kilomètres de frontière du Sud, où agissent notamment des passeurs de migrants. Mais quelques jours plus tard, l’Assemblée nationale toboue a rejeté cet accord, les signataires tobous n’étant, à ses yeux, pas représentatifs, car ils étaient de Qatrun alors que les affrontements entre les trois communautés avaient lieu dans trois autres localités, Mourzouk, Sebha et Oubari.

	La situation n’est pas plus brillante à Tripoli où le GNA semble perdre chaque jour un peu plus le contrôle en dépit de cessez-le-feu obtenus avec les milices. Mi-mars, les habitants, fatigués par les affrontements et le diktat des milices sur leur vie quotidienne, sont descendus par milliers dans les rues pour réclamer une police et une armée forte.
	
	
	  "
"fr_DZA_elwata_int" "2017-04-21 13:00:00" "En bref…" "  
	- Tunisie : Grève générale et des milliers de manifestants dans le Nord-Ouest tunisien

	Des milliers de Tunisiens ont manifesté hier dans la ville du Kef (nord-ouest), également paralysée par une grève générale, pour protester contre la marginalisation et réclamer un   développement plus équitable entre les régions. A l’appel de la société civile, les manifestants se sont rassemblés devant le siège du bureau régional du syndicat UGTT, avant de défiler sur les principales artères de cette ville située à 180 km à l’ouest de la capitale Tunis, non loin de la frontière algérienne.

	- Syrie : La Russie «n’adhérera pas» à la coalition américaine

	La Russie n’a pas l’intention d’adhérer à la coalition antiterroriste internationale menée par les Etats-Unis en Syrie,  en raison de «l’illégitimité des actions» de cette coalition, selon le   sénateur russe Konstantin Kossatchev.  En dépit des propositions formulées périodiquement en ce sens par certains politiciens occidentaux, la décision de Moscou est «sans équivoque», selon le président de la commission des affaires internationales au Conseil de la Fédération (chambre haute du Parlement russe).

	- Rwanda : Un ex-chef de milice condamné à la perpétuité pour génocide

	Un ancien chef de milice dans la province de Gisenyi, dans le nord-ouest du Rwanda, a été condamné hier à la prison à vie par un tribunal de Kigali pour son implication dans le génocide des Tutsi en 1994. Bernard Munyagishari, né en 1959, «a été condamné à la prison à perpétuité pour crimes de génocide et meurtres; il a 30 jours pour faire appel», a déclaré le porte-parole des cours et tribunaux du Rwanda, Emmanuel Itamwa.

	- USA-Iran : Washington veut que Téhéran devienne la «priorité» à l’ONU

	Les Etats-Unis ont exhorté hier le Conseil de sécurité de l’ONU à donner «la priorité» aux   activités «incroyablement destructrices» de l’Iran au Moyen-Orient et à accorder moins d’attention au conflit israélo-palestinien. L’ambassadrice américaine à l’ONU, Nikki Haley, a qualifié l’Iran de «principal coupable» des conflits au Moyen-Orient et s’est engagée à collaborer avec les alliés de Washington pour faire en sorte que Téhéran respecte les résolutions de l’ONU.

	- Corée du Nord : Le Conseil de sécurité condamne fermement le dernier tir de missile nord-coréen

	Le Conseil de sécurité des Nations unies a adopté une résolution hier qui condamne fermement le dernier tir de missile nord-coréen et menace le régime communiste de nouvelles sanctions, au terme d’un compromis avec la Russie. Les quinze pays membres du Conseil condamnent à l’unanimité le «comportement hautement déstabilisateur» de Pyongyang et l’exhortent à «ne pas mener d’autres essais nucléaires». "
"fr_DZA_elwata_int" "2017-04-20 13:00:00" "«Recep Tayyip Erdogan a chaussé les bottes des militaires»" " 
	Le président turc, Recep Tayyip Erdogan, a remporté dimanche une courte victoire (51,4%) au référendum sur un projet de révision de la Constitution prévoyant l’accroissement de ses prérogatives. L’AKP, le parti au pouvoir, a d’ores et déjà annoncé qu’il proposerait fin avril à M. Erdogan de retrouver sa place dans ses rangs, premier point de la réforme — il ne pouvait jusqu’alors pas rejoindre un parti — dont la plupart des volets entreront en vigueur après les élections présidentielle et législatives de 2019. Jean Marcou, spécialiste de la Turquie et des mutations stratégiques en Méditerranée et au Moyen-Orient, a bien voulu décrypter pour nous les enjeux de ce scrutin qui s’est déroulé sous haute tension. 
	- Le président Recep Tayyip Erdogan a réussi son pari d’obtenir l’accord des Turcs pour réviser la Constitution. A votre avis, qu’est-ce qui le fait courir : rester le plus longtemps au pouvoir ou changer le système politique sur lequel reposait jusqu’ici la Turquie ?

	Je dirais que les deux raisons motivent probablement le président turc. Depuis la première victoire de l’AKP, en 2002, et son arrivée à la tête du gouvernement turc, en 2003, Recep Tayyip Erdogan est resté Premier ministre pendant 11 ans, au cours de 3 législatures successives. En 2014, en se faisant élire à la présidence de la République, il a pu prolonger sa présence au sommet de l’Etat, tout en changeant la logique de fonctionnement d’un système qui de parlementaire est devenu semi-présidentiel.

	L’approbation par référendum d’une réforme transformant la Turquie en régime présidentiel autoritaire lui permet donc à la fois de conforter les changements qu’il a fait subir à la société et l’Etat turcs, et de remettre, en ce qui le concerne, les compteurs à zéro, pour se préparer probablement à réaliser au moins deux mandats présidentiels successifs de 5 ans, s’il est réélu à la Présidence en 2019. Dans le même temps, Recep Tayyip Erdogan aura profondément transformé la Turquie politiquement, économiquement, religieusement et culturellement.

	- Sera-t-il possible de parler de la mort du kémalisme une fois que la Constitution aura été amendée ? Recep Tayyip Erdogan n’a-t-il pas encore soldé tous ses comptes avec l’armée ?

	L’islam de Recep Tayyip Erdogan est un islam conservateur et autoritaire, plus qu’islamiste à proprement parler. En ce sens, le fondateur de l’AKP souhaite que ce conservatisme domine le fonctionnement de la société, de la famille et de la morale individuelle. Pour autant, cette démarche est attachée au maintien d’un Etat fort. Si Erdogan entend remettre en cause l’occidentalisation du pays, en ramenant notamment le religieux dans l’espace public et en renouant avec le passé ottoman de la Turquie, en revanche, il ne souhaite pas toucher à l’autorité de l’Etat et arrêter la modernisation du pays.

	A cet égard, il a su chausser les bottes des militaires et reprendre à son compte nombre d’instances créées par l’establishment kémaliste : de la Direction des affaires religieuses (Diyanet), qui organise et contrôle la religion majoritaire (le sunnisme hanéfite), au Conseil de sécurité nationale (MGK), qui supervise la politique étrangère et la sécurité intérieure du pays, en passant par le Conseil de l’enseignement supérieur (YÖK), qui encadre étroitement les universités. Cela ne l’a pas empêché de remettre en cause la place de l’armée en tant qu’acteur politique du système, en la soumettant aux autorités civiles qui sont désormais aux mains de son parti.

	Alors même que l’armée est placée sous l’autorité du ministère de la Défense et que les militaires ont déjà perdu beaucoup de leur autonomie depuis le coup d’Etat manqué de juillet 2016, l’une des mesures, adoptées par le référendum de dimanche, met fin à l’existence des tribunaux militaires. On ne peut mieux signifier la fin de l’exception militaire qui a caractérisé la Turquie pendant longtemps.

	- Contrairement aux attentes, le «oui» à ce référendum n’a obtenu qu’une courte victoire sur le «non», bien que Recep Tayyip Erdogan se soit impliqué personnellement dans la campagne. C’est presque un revers. Les résultats du référendum sont même contestés. Comment expliquez-vous ce résultat mitigé ?

	De par les sondages et le comportement des acteurs, on savait en fait que le résultat serait serré. Même si les dirigeants de l’AKP espéraient sans doute une victoire plus confortable, on a pu observer leur inquiétude dans les derniers jours, avant la tenue du scrutin. Deux des conseillers de Recep Tayyip Erdogan ont fait des déclarations sur une possible fédéralisation de la Turquie pour essayer manifestement de renforcer le vote kurde en faveur du «oui», ce qui a provoqué l’ire des nationalistes du MHP, dont le leader Devlet Bahçeli a même menacé de voter «non».

	En tout état de cause d’ailleurs, les nationalistes n’ont pas été au rendez-vous et ont, semble-t-il, plutôt voté «non», en dépit du soutien apporté à la réforme par les dirigeants du MHP. Plus généralement, depuis plusieurs années déjà, l’influence de l’AKP semble avoir atteint un seuil de développement maximal. En 2014, lors du 1er tour de la présidentielle, qui se tenait pour la première fois au suffrage universel, Recep Tayyip Erdogan l’avait emporté avec un score très proche de celui qu’a obtenu le «oui», lors du référendum du 16 avril (51,7% contre 51,4%).

	Plus préoccupant pour l’AKP, il semble bien que ce dernier scrutin témoigne d’un certain effritement de son influence, puisque le parti au pouvoir a été devancé notamment dans les deux premières villes du pays (Ankara et Istanbul), qui sont pourtant gérées par lui de longue date. Les résultats dans certains quartiers d’Istanbul ont ainsi beaucoup surpris, un bastion de l’AKP comme Üsküdar, par exemple, ayant voté «non».

	- Est-il possible de lier ce revers symbolique à la répression qui a suivi le putsch raté contre Erdogan le 15 juillet 2016, à l’échec de la politique syrienne d’Ankara et aux conditions économiques ?

	Un ensemble de facteurs ont probablement joué. La Turquie ne connaît plus la situation économique mirifique de la décennie précédente. Elle n’est pas pour autant dans une phase d’effondrement, mais la devise nationale s’est fortement dépréciée face à l’euro et au dollar. Le chômage et l’inflation sont en hausse et les investissements étrangers stagnent.

	Même si la politique étrangère a rarement eu une influence déterminante sur un scrutin national en Turquie, les électeurs ressentent directement, par ailleurs, les effets des crises qui sont à leurs portes, parce qu’au cours des 5 dernières années, ils ont dû accueillir 3 millions de réfugiés syriens chez eux, et plus récemment voir leur armée intervenir en Syrie, lors de l’opération «Bouclier de l’Euphrate» (qui a fait près de 70 victimes dans les rangs des militaires turcs).

	L’ambiance qui prévaut, depuis le coup d’Etat manqué, est celle de purges massives et d’une intimidation systématique des médias. Il est probable que beaucoup de Turcs vivent cette quête obstinée et permanente de plus de pouvoir, avec une certaine inquiétude et parfois une certaine incompréhension.

	- Une partie de l’opposition soupçonne le président turc de vouloir instaurer le fédéralisme pour «pacifier le pays kurde», bien que sa politique kurde ait jusque-là échoué. Pensez-vous que Recep Tayyip Erdogan est dans cette logique ?

	Comme je le disais précédemment, lors du référendum, des promesses de dernière minute ont tenté de séduire le vote kurde. Pour autant, il faut être prudent dans l’appréciation de ces initiatives. Comme vous le savez, en 2005, Recep Tayyip Erdogan a été le premier dirigeant turc à reconnaître l’existence d’un problème kurde en Turquie. Mais en 2015, le même Erdogan a dit qu’il n’y avait désormais plus de problème kurde. Entre-temps, le gouvernement de l’AKP a conduit 3 tentatives de règlement politique de la question kurde, qui ont échoué.

	Cela montre que la politique kurde de l’AKP obéit à des contingences politiques prononcées et pas toujours à une stratégie clairement définie. Bien que l’AKP ait fait un certain nombre de gestes spectaculaires, sa feuille de route pour mettre un terme au problème kurde n’a jamais été véritablement dévoilée. Alors même que, l’an passé, après la remise en cause du processus de paix, dans les départements kurdes, des zones d’insurrection urbaines sont apparues et ont été durement réprimées, les co-leaders du parti kurde HDP, Selahattin Demirtas et Figen Yüksekdag, ont été emprisonnés et de nombreux maires kurdes suspendus.

	A l’heure actuelle, on n’est donc pas du tout dans une phase de dialogue ou d’ouverture. Pire ! Il semble que l’AKP veuille renouer avec la doctrine passée de ses prédécesseurs qui considéraient la question kurde avant tout comme une affaire de développement économique, susceptible d’être réglée par plus d’investissements et une amélioration des infrastructures. Or, cette démarche ne marche pas, le référendum l’a encore montré, car bien que l’AKP ait cru voir de-ci de-là des gains électoraux en sa faveur, dans les départements kurdes, ces derniers ont en fait préféré très largement voter «non». "
"fr_DZA_elwata_int" "2017-04-19 13:00:00" "La victoire du président Erdogan met fin à la République d’Atatürk" " 
	Proclamée en octobre 1923, la République turque sous l’égide de Mustafa Kemal, qui devient Atatürk (le père de la nation),  voit le système du califat aboli en mars 1924. 
	Le référendum sur l’extension des pouvoirs du président Recep Tayyip Erdogan a vu le camp du oui l’emporter dimanche par quelque 51,4% des voix, selon un décompte non officiel des médias. Ainsi, la révision constitutionnelle acceptée par la voie des urnes représente le plus important bouleversement du système de gouvernance en Turquie depuis la fondation de la République par Mustafa Kemal Atatürk en 1923. Elle met en place un régime présidentiel très favorable au président Recep Tayyip Erdogan, le leader du Parti de la justice et du développement (AKP). Ce dernier pourrait rester au pouvoir jusqu’en 2029.

	En effet, les prochaines élections présidentielle et législatives sont prévues le 3 novembre 2019. Conformément au nouveau texte, le Président sera élu pour un mandat de cinq ans renouvelable une fois, mais ne prend pas en compte les résultats des élections antérieures. Le poste de Premier ministre est supprimé. Il revient au Président de nommer les ministres. Volet justice, il a le pouvoir de désigner 12 des 15 membres de la Cour constitutionnelle et 6 des 13 membres du Haut conseil des juges et procureurs chargé de nommer et de destituer le personnel du système judiciaire. Le Parlement choisira les sept restants.

	Le Président pourra aussi nommer le Haut commandement militaire, les chefs du renseignement. Le chef de l’Etat pourra, par ailleurs, gouverner par décrets et proclamer l’état d’urgence. Il conservera son droit de veto opposable à une loi votée par le Parlement pour imposer une seconde lecture. La nouvelle Constitution offre aussi au Président la possibilité de dissoudre l’Assemblée et de gouverner par décret-loi.

	Proclamée en octobre 1923, la République turque sous l’égide de Mustafa Kemal, qui devient Atatürk (le père de la nation), voit le système du califat aboli en mars 1924. Suit la consécration du caractère séculier de l’Etat. Deux faits nouveaux émergent après la Seconde Guerre mondiale en Turquie. Il s’agit en premier lieu de l’abolition du système du parti unique en novembre 1945, et une nouvelle formation politique, à savoir le Parti démocratique, gagne les élections législatives de juillet 1946. Suit l’abandon par le nouveau pouvoir de sa politique de neutralité observée jusque-là, lequel bascule dans le camp occidental. En 1952, la Turquie intègre l’Organisation du traité de l’Atlantique Nord (OTAN).

	Pour préserver les principes kemalistes, comme elle l’a affirmé, l’armée s’empare du pouvoir en mai 1960. Elle récidivera en 1971 et en 1980. Elaborée à la suite du coup d’Etat militaire de 1980, la Constitution de 1982 a toujours été contestée en Turquie, car l’armée y a accaparé le rôle de régulateur du système.

	Progressivement, la Turquie effectue son retour à la démocratie en 1983 sous la direction de Turgut Özal et de sa formation politique, le Parti de la mère patrie (ANAP). D’autant qu’il souhaite intégrer son pays dans la communauté européenne. Dans la perspective de l’ouverture des négociations d’adhésion avec l’Union européenne (UE), la Loi fondamentale turque est réformée au début des années 2000, afin de répondre aux normes européennes en matière de respect des libertés fondamentales.

	Ainsi, faudrait-il aussi réduire le rôle que l’armée exerçait dans la vie politique, notamment par l’intermédiaire du Conseil de sécurité nationale, dont la composition et le rôle sont remaniés lors de la révision d’octobre 2001. Arrivé au pouvoir en 2002, l’AKP a poursuivi cette ligne, en facilitant l’application de la convention européenne des droits de l’homme par la justice turque et en consacrant l’égalité hommes-femmes, ainsi que l’abolition de la peine de mort par une autre révision constitutionnelle, adoptée en 2004.

	Longue bataille pour rester au pouvoir

	En 2007, les partisans kemalistes au niveau de l’armée, la justice, entre autres, ont empêché l’élection par le Parlement de R. T. Erdogan à la présidence de la République. De son côté, l’AKP a fait adopter par référendum une révision constitutionnelle qui réduit le mandat présidentiel de sept à cinq ans et instaure l’élection présidentielle au suffrage universel. Le 10 août 2014, le président Erdogan est élu chef de l’Etat dès le premier tour de l’élection présidentielle, qui se déroule pour la première fois au suffrage universel direct.

	Aux élections législatives du 7 juin 2015, l’AKP arrive en tête, mais est pour la première fois privé de sa majorité absolue au Parlement, en raison notamment du bon score du parti pro-kurde HDP de Selahattin Demirtas. Le président Erdogan convoque des élections anticipées le 1er novembre suivant, remportées par l’AKP. Dans la nuit du 15 au 16 juillet 2016, il y a une tentative de coup d’Etat par une faction de l’armée. Elle est imputée au prédicateur islamiste Fethullah Gülen, installé aux Etats-Unis.      "
"fr_DZA_elwata_int" "2017-04-18 13:00:00" "Les prisonniers palestiniens dénoncent l’apartheid israélien" " 
	La Journée internationale de solidarité avec les prisonniers palestiniens, célébrée le 17 avril, est marquée cette année par une grève de la faim massive, entamée hier dans les geôles israéliennes par plus d’un millier de détenus qui réclament notamment la fin des conditions de détention insupportables et illégales et dénoncent «un apartheid judiciaire». 
	Près de 1500 Palestiniens dans les prisons israéliennes ont entamé hier une grève illimitée de la faim pour protester contre les mauvaises conditions de leur détention. Ce mouvement, lancé sous le slogan de «Grève de la liberté et de la dignité», a coïncidé avec la Journée internationale de solidarité avec les prisonniers palestiniens, célébrée le 17 avril de chaque année depuis 1974. Il est mené par les prisonniers du Fatah, dont le haut représentant n’est autre que Marwan Al Barghouti, membre du comité central et dirigeant influent du mouvement malgré sa présence en prison depuis le 14 avril 2002.

	La grève de la faim vise à «mettre fin aux abus» de l’administration pénitentiaire israélienne, a expliqué l’initiateur de ce mouvement, Marwan  Al Barghouti, dans une tribune envoyée au quotidien New York Times depuis sa prison de Hadarim, en Israël. Il a été condamné par les autorités israéliennes cinq fois à perpétuité pour ses activités au cours de l’Intifadha d’El Aqsa, déclenchée en septembre 2000.

	Les deux plus anciens prisonniers palestiniens, Karim Younes et Maher Younes, détenus depuis 1983, sont parmi les grévistes, en plus de Diya Al Agha, qui a été embastillé avant la signature des Accords d’Oslo en 1993. N’était la division qui touche les rangs des Palestiniens, ce mouvement aurait été plus important. Mais il n’est pas exclu que les prisonniers appartenant au mouvement Hamas se joignent à l’action.

	La lutte continue

	Pour arrêter le mouvement de grève, Al Barghouti, principal meneur de la grève illimitée de la faim, a posé 13 conditions (dont deux ne sont pas négociables) aux autorités pénitentiaires israéliennes. Les prisonniers palestiniens attendent d’elles qu’elles améliorent leurs conditions de détention, installent un téléphone public dans les cellules et leur accordent le droit de visite. Le militant du Fatah a indiqué qu’aucune négociation n’a pour le moment été lancée avec les autorités pénitentiaires israéliennes.

	Les autorités israéliennes, représentées par le ministre de la Sécurité intérieure, ont déjà fait savoir que leur politique est de ne pas négocier avec les prisonniers. Elles ont indiqué aussi qu’elles allaient prendre des mesures adéquates pour arrêter la grève. Certaines ont déjà commencé. Les autorités pénitentiaires israéliennes ont fait changer le lieu de détention des meneurs, confisqué des biens de prisonniers en grève, transformé des cellules en cellules d’isolement et pris d’autres mesures tendant à réprimer le mouvement de grève des prisonniers.

	Le président palestinien et chef du Fatah, Mahmoud Abbas, a adressé ses encouragements aux prisonniers et salué leur grand courage. Il a affirmé la poursuite des efforts visant leur libération pour mettre un terme à leurs souffrances. Le président Abbas a, par ailleurs, appelé la communauté internationale à intervenir rapidement pour sauver la vie des prisonniers, après avoir mis en garde quant à une aggravation de la situation à cause de l’intransigeance du gouvernement israélien et de son refus à répondre aux doléances des prisonniers.

	Répression sauvage

	Des doléances qui, a-t-il dit, sont conformes aux textes des accords et conventions internationaux, en particulier la 4e convention de Genève. Sur le terrain, particulièrement en Cisjordanie occupée, des milliers de Palestiniens sont sortis dans plusieurs villes et localités manifester leur «soutien indéfectible» aux prisonniers et à la lutte qu’ils mènent contre leurs geôliers. La plus grande manifestation populaire s’est déroulée à Ramallah.

	Des ministres du gouvernement, des membres du comité central du Fatah et d’autres  du Conseil législatif palestinien étaient parmi les milliers de manifestants qui arboraient des drapeaux palestiniens et des photos de prisonniers. Ce n’était que le premier jour d’une bataille qui s’annonce longue et rude. De leur côté, les prisonniers se disent décidés à mener leur combat jusqu’au bout, quels que soient les sacrifices qu’ils doivent consentir. 
	             
	  "
"fr_DZA_elwata_int" "2017-04-18 13:00:00" "Erdogan remporte une victoire sur le fil" " 
	Le chef du Haut-Conseil électoral (YSK) a confirmé la victoire du «oui», précisant qu’il devançait le «non» de quelque 1,25 million de voix. Mais les deux principaux partis de l’opposition ont dénoncé des «manipulations» et annoncé leur intention de demander le recomptage des voix. 
	Le président turc, Recep Tayyip Erdogan, a savouré hier sa victoire à un référendum sur l’extension de ses pouvoirs, un scrutin dont le résultat est contesté par l’opposition. Signe de cette polarisation, la réforme constitutionnelle a été approuvée à une courte majorité de 51,4%, selon un résultat provisoire publié par les médias, loin du plébiscite espéré par M. Erdogan.

	Aux termes de cette réforme, dont l’essentiel entrera en vigueur lors des prochaines élections en 2019, le Président deviendra l’unique détenteur du pouvoir exécutif, aura une main sur les pouvoirs judiciaire et législatif, et pourra émettre des décrets. L’unique point immédiatement applicable est la possibilité pour le Président de rejoindre un parti, ce que M. Erdogan devrait faire sans tarder en retrouvant son siège à la tête de l’AKP, la formation au pouvoir qu’il a cofondée.

	M. Erdogan, qui a salué, dimanche soir, une décision «historique», devait présider dans la soirée un Conseil des ministres au palais présidentiel à Ankara, selon la presse turque. Avec cette victoire, M. Erdogan, qui a échappé à une tentative de putsch le 15 juillet 2016, pourrait en théorie rester à la tête de l’Etat jusqu’en 2029.

	Le chef du Haut-Conseil électoral (YSK) a confirmé la victoire du «oui», précisant qu’il devançait le «non» de quelque 1,25 million de voix. Mais les deux principaux partis de l’opposition ont dénoncé des «manipulations» et annoncé leur intention de demander le recomptage des voix. En cause, la décision prise par le YSK, peu après le début du dépouillement des voix, de considérer comme valides les bulletins non marqués du sceau officiel des autorités électorales. L’opposition y a vu une manœuvre rendant possible des fraudes.

	Le CHP (social-démocrate) et le HDP (prokurde) ont dénoncé cette décision et affirmé qu’ils demanderaient un recomptage d’au moins un tiers des voix. Le YSK a «rendu sujet à débat la légitimité du référendum», selon Kemal Kiliçdaroglu, le chef du CHP. Le chef du YSK, Sadi Güven, a repoussé hier les critiques, affirmant que ces bulletins étaient «valides». Il a ajouté ne pas savoir combien de bulletins sans sceau officiel avaient été utilisés.

	Des observateurs de l’OSCE et du Conseil de l’Europe devaient rendre leurs conclusions préliminaires lors d’une conférence de presse attendue à Ankara à 12h GMT. Devançant d’éventuelles critiques, M. Erdogan avait demandé dimanche soir aux organisations internationales et aux pays étrangers de «respecter la décision de la nation». Avec la victoire du oui, les marchés espèrent un retour à la stabilité et la fin d’un cycle électoral quasi continu depuis un an et demi. La Bourse d’Istanbul a ouvert en hausse et la livre turque gagnait près de 2% face au dollar dans la matinée. "
"fr_DZA_elwata_int" "2017-04-18 13:00:00" "Méditerranée : Accalmie après le sauvetage de 8500 migrants" " 
	Le mauvais temps a empêché hier de nouveaux   départs de migrants depuis les côtes libyennes, après les 8500 personnes secourues, mais 13 ont été retrouvées mortes pendant le week-end de Pâques, ont  indiqué les garde-côtes italiens. 
	«La mer est très agitée au large de la Libye et aucune opération de sauvetage n’est actuellement en cours», ont indiqué hier après-midi les garde-côtes italiens, qui coordonnent les opérations de secours en Méditerranée centrale. Le beau temps qui a régné sur cette partie de la Méditerranée, entre vendredi et dimanche, a favorisé l’activité des passeurs depuis les côtes libyennes et pas moins de 73 opérations de sauvetage, pour autant   d’embarcations de fortune (canots pneumatiques ou barques en bois), ont été lancées pendant ces trois jours.

	Un total de 8500 personnes, dont de nombreux enfants, ont été récupérées en mer par les navires patrouillant au large de la Libye, dont plusieurs bateaux affrétés par des organisations non gouvernementales (ONG). Mais 13 d’entre elles n’ont pu être secourues, dont un garçon de 8 ans, retrouvé mort sur une de ces embarcations de fortune. Vendredi, un adolescent avait déjà été retrouvé mort dans l’un des canots à la dérive, tous pleins à craquer.

	De nombreux migrants meurent étouffés ou noyés, tant les embarcations sont surchargées par les passeurs. «Nous n’avons jamais eu à nous occuper d’autant de personnes en même temps», avait affirmé samedi Pauline Schmidt, porte-parole de Jugend Rettet, une de ces ONG, avec SOS Méditerranée ou le MOAS, qui patrouillent près des côtes libyennes.

	Quelque 33 opérations de sauvetage ont été lancées pour la seule journée de samedi, 19 vendredi et 21 dimanche. Débordées, ces ONG avaient d’ailleurs lancé un SOS aux autorités italiennes pour qu’elles envoient davantage de bateaux sur cette zone au large de la côte nord-ouest de la Libye.

	Quelque 27 000 migrants, provenant essentiellement d’Afrique subsaharienne, ont déjà débarqué sur les côtes italiennes depuis le début de   l’année, selon des chiffres du Haut-Commissariat de l’Onu aux réfugiés (UNHCR), ne prenant toutefois pas en compte les 8500 arrivées de ces trois derniers jours. Cela représente une hausse de plus de 30% par rapport à la même période  de l’an dernier.     "
"fr_DZA_elwata_int" "2017-04-17 13:00:00" "La Libye, un pied dans la guerre civile" " 
	Ce que tout le monde craignait est en train de se produire en Libye. 
	Alors que le monde a les yeux rivés sur la Syrie et la Corée du Nord, où les risques d’escalade sont importants, l’ex-Jamahiriya sombre progressivement et dans l’indifférence générale dans la guerre civile après l’échec de la communauté internationale à réconcilier les gouvernements rivaux de Tripoli et de Tobrouk. Les armées des deux camps s’affrontent directement depuis le début du mois dans le sud du pays pour contrôler des positions perçues comme stratégiques par les uns et les autres.

	Après avoir réussi à reprendre, le 14 mars dernier, le contrôle du Croissant pétrolier libyen, les unités de l’Armée nationale libyenne autoproclamée (ANL), commandée par le maréchal Khalifa Haftar, mènent actuellement une vaste offensive sur la base aérienne de Tamanhant se trouvant à 600 km au sud de Tripoli et occupée par des éléments de la puissante milice de Misrata alliée au gouvernement d’union nationale (GNA). De son côté, Tripoli a donné son feu vert à ses forces pour reprendre la base de Barak tombée récemment entre les mains du maréchal Haftar.

	L’homme fort de l’Est libyen mise beaucoup sur la reprise de la base aérienne de Tamanhant pour isoler Tripoli. Son objectif, soutiennent certaines sources, est de faire tomber le GNA qu’il accuse d’être noyauté par des islamistes et des «opportunistes qui veulent piller les richesses des Libyens». L’entourage de l’ancien officier supérieur de l’armée de Mouammar El Gueddafi considère que la crise libyenne ne peut être résolue que par les armes. Le gouvernement de Tobrouk et le maréchal Khalifa Haftar ont toujours considéré l’accord qui a donné, en décembre 2015, naissance au gouvernement d’union nationale comme inopérant, car n’ayant pas impliqué les plus importants acteurs de la scène politico-militaire libyenne.
	 

	Les Inquiétudes de l’ONU

